tree_id,species,planting_year,trunk_diameter_cm,latitude,longitude,PLZ
21589,Betula,2014,15.395970682093992,52.65827690678648,13.585619315600272,10143
21590,Acer (Ahorn),1996,26.51608578019749,52.66946480117676,13.648529636598454,10143
21591,Acer (Ahorn),1987,30.09345085271897,52.619252651131596,13.550199452644467,10143
21592,Acer (Ahorn),1969,43.934810884912714,52.619687592325796,13.623912920947575,10143
21593,Acer (Ahorn),1959,49.45490541759445,52.64267683516201,13.617491886532681,10143
21594,Fraxinus,2015,8.486922609611021,52.62157114643999,13.583573881508405,10143
21595,Platanus,1993,34.59573744569961,52.64774448998663,13.647408032111576,10143
21596,Acer (Ahorn),2004,23.6989789883954,52.66589929401557,13.566768394527658,10143
21597,Fraxinus,2006,22.247344248570318,52.6203772975656,13.63150315192317,10143
21598,Quercus (Eiche),1972,52.62681979626207,52.660086891778526,13.641265416051686,10143
21599,Acer (Ahorn),2016,17.986954536096157,52.640366910017576,13.555487349837758,10143
21600,Tilia (Linde),1977,39.930399831585675,52.61593428147108,13.54419042804791,10143
21601,Platanus,1967,45.09720164776604,52.642519626359366,13.611382382625289,10143
21602,Quercus (Eiche),1985,32.56533519830062,52.629695161522946,13.594675928043756,10143
21603,Betula,2013,13.849649207004532,52.62270698377997,13.584665471519553,10143
21604,Quercus (Eiche),1996,27.206861158698025,52.672018190127424,13.640089634215128,10143
21605,Quercus (Eiche),1987,40.46044920370322,52.63092579462911,13.540617853438924,10143
21606,Betula,1989,25.979122291503252,52.67340431847865,13.557270766018863,10143
21607,Betula,1998,21.184289173014825,52.66703460959808,13.637877646437634,10143
21608,Tilia (Linde),2010,25.542482807198375,52.65023103118282,13.648311965387432,10143
21609,Tilia (Linde),1965,46.462211047269875,52.63247205429499,13.624427996564394,10143
21610,Tilia (Linde),1990,30.41170004558799,52.64208038719212,13.635558012351375,10143
21611,Betula,2008,20.8122672845922,52.64162899439843,13.589053012286108,10143
21612,Betula,1991,22.563294515416057,52.65322463760692,13.588087795390644,10143
21613,Acer (Ahorn),2003,20.9478439373446,52.66256308148733,13.56894559697601,10143
21614,Fraxinus,1993,29.72253738275696,52.63007695205338,13.634280878808328,10143
21615,Fraxinus,1982,32.2189147047419,52.652562399993094,13.64387010290587,10143
21616,Quercus (Eiche),2006,24.63605285616934,52.61473571544238,13.648784755163483,10143
21617,Betula,2006,18.960211798737053,52.65488094221773,13.646636144987726,10143
21618,Betula,1969,38.59949382159778,52.64535434512442,13.550149967966274,10143
21619,Acer (Ahorn),1973,39.115887327398006,52.644207321699085,13.643952463363682,10143
21620,Betula,2014,14.585237272659887,52.60910996405288,13.604068468038735,10143
21621,Betula,1997,25.650826454094318,52.63888394837895,13.576547345397348,10143
21622,Tilia (Linde),1961,47.27384434544387,52.66954744273133,13.606096618896332,10143
21623,Acer (Ahorn),2006,20.136449924835272,52.665649126515596,13.644962676047282,10143
21624,Acer (Ahorn),1970,41.80753700554138,52.61369268555018,13.553013384084165,10143
21625,Platanus,2018,17.31064417340553,52.629388701082824,13.611204037630811,10143
21626,Platanus,1996,26.73444426795611,52.64106405139117,13.629745042008219,10143
21627,Quercus (Eiche),2000,30.77319344992716,52.6438816839101,13.563471712659695,10143
21628,Tilia (Linde),1979,38.16870300997765,52.673285055939175,13.592529244354244,10143
21629,Betula,2003,21.55984506252521,52.64690512309673,13.589831492200563,10143
21630,Fraxinus,1986,37.78192153243575,52.65666767466649,13.541479707699407,10143
21631,Tilia (Linde),1998,25.843929969113788,52.626571401404945,13.605143794420114,10143
21632,Acer (Ahorn),2012,13.395504731944744,52.650612885387964,13.647214609737855,10143
21633,Acer (Ahorn),1984,30.9610130976453,52.632837260001885,13.57747868626031,10143
21634,Tilia (Linde),2006,24.313479352086635,52.61202175844767,13.602346455737523,10143
21635,Tilia (Linde),2000,28.547468532799684,52.642566578407,13.647484599281894,10143
21636,Fraxinus,2002,28.23173251857034,52.62702363831009,13.587545897676193,10143
21637,Tilia (Linde),2023,8.349417578920889,52.62975032369176,13.574033762438788,10143
21638,Platanus,1965,51.902554858127694,52.62958843120571,13.6440835265189,10143
21639,Betula,2024,6.800212398218757,52.64264311120849,13.616958245168489,10143
21640,Tilia (Linde),2018,10.083236976945692,52.64044943342866,13.553339159634131,10143
21641,Tilia (Linde),2010,18.689603000259595,52.64539150712613,13.544981310037814,10143
21642,Platanus,1982,39.85412327418747,52.631496948526234,13.615798214506837,10143
21643,Tilia (Linde),2005,32.86464411713235,52.612110034517556,13.57534909489709,10143
21644,Betula,2022,6.413231102174423,52.629697646539896,13.569678793520024,10143
21645,Tilia (Linde),1991,36.05354642154906,52.649575302990755,13.567269539175085,10143
21646,Acer (Ahorn),1972,41.911384556573545,52.66602538327713,13.558644704698033,10143
21647,Quercus (Eiche),2019,12.735207667843609,52.640570857984244,13.560726015270602,10143
21648,Quercus (Eiche),1988,38.831681264087756,52.662789522054695,13.64132656886311,10143
21649,Quercus (Eiche),2016,13.557172799384213,52.640927084369416,13.594497779419706,10143
21650,Acer (Ahorn),1968,37.80177488025119,52.67157100531444,13.545784422798677,10143
21651,Acer (Ahorn),2016,10.104571684845574,52.65336989701068,13.546826532960932,10143
21652,Acer (Ahorn),1978,34.20276310733059,52.66903489653739,13.617228030526094,10143
21653,Betula,1995,25.34580850287592,52.674067055063574,13.54493853498364,10143
21654,Tilia (Linde),2016,9.785672340936937,52.61337604009906,13.56309330638633,10143
21655,Fraxinus,1961,48.66799639838749,52.62277290120711,13.544118759276024,10143
21656,Quercus (Eiche),1990,36.668633204222594,52.63959637934624,13.55598011223728,10143
21657,Platanus,1976,41.82397411677239,52.61900645404647,13.592579491510605,10143
21658,Acer (Ahorn),2008,19.78257665672556,52.65224891507033,13.546259670374399,10143
21659,Acer (Ahorn),1965,47.14716212221908,52.613687856988804,13.581687303587277,10143
21660,Acer (Ahorn),2001,22.903206122820592,52.65560254823033,13.644333834675988,10143
21661,Platanus,1984,35.65802304426302,52.61761865324344,13.558084854688085,10143
21662,Betula,1985,28.49173665195932,52.65095213853232,13.547715906884632,10143
21663,Tilia (Linde),2009,21.16533731331135,52.66584257162859,13.60066008926827,10143
21664,Tilia (Linde),1986,31.205192788353592,52.63437086968222,13.586881190398445,10143
21665,Platanus,1972,47.41101115528661,52.64055542317375,13.564950096670668,10143
21666,Acer (Ahorn),1972,34.42973906061961,52.65097463615497,13.615037709419823,10143
21667,Acer (Ahorn),1978,38.888334965571175,52.64395880886477,13.607528002635418,10143
21668,Tilia (Linde),2011,29.52018837544861,52.63578978850408,13.566741918515982,10143
21669,Fraxinus,1990,36.530284222989025,52.65082295618895,13.639661527451459,10143
21670,Acer (Ahorn),2002,27.3006249713048,52.63927291939221,13.609410348809696,10143
21671,Tilia (Linde),1991,28.83967850005157,52.63829801567332,13.61370116021113,10143
21672,Platanus,2003,28.510139702255113,52.613789103972856,13.624105405923702,10143
21673,Tilia (Linde),2018,12.696607521663559,52.64710097955756,13.639982656357807,10143
21674,Tilia (Linde),2004,26.97098929403313,52.610615348795896,13.54100321890831,10143
21675,Fraxinus,1958,50.23772089961921,52.615350506842,13.615258772928792,10143
21676,Acer (Ahorn),2003,21.853441685556533,52.61059919396495,13.573946998018842,10143
21677,Betula,2016,10.037978419123725,52.65993302403451,13.617107815109481,10143
21678,Betula,1980,31.056611327563942,52.6437109235371,13.548116779490421,10143
21679,Tilia (Linde),1996,27.51946872408655,52.65661356979194,13.589394199219742,10143
21680,Quercus (Eiche),1955,57.05328872176576,52.66702589462077,13.574503422479443,10143
21681,Quercus (Eiche),2014,21.44971861319947,52.643850279498906,13.613826728070825,10143
21682,Tilia (Linde),1991,31.893538741881525,52.6671560677326,13.573229627097938,10143
21683,Tilia (Linde),1989,31.003376155897847,52.6469522734912,13.574110053364054,10143
21684,Betula,1996,23.931522227346814,52.637061214341436,13.614963794301177,10143
21685,Quercus (Eiche),1988,39.280319667707836,52.61677237506757,13.61822249386249,10143
21686,Quercus (Eiche),2015,16.98109074778299,52.635954473048564,13.64802687788941,10143
21687,Acer (Ahorn),1959,45.49672747877647,52.65476022678622,13.613177594510383,10143
21688,Platanus,1978,41.495023462095226,52.628975835832556,13.592357679511625,10143
21689,Tilia (Linde),1988,29.851639126995124,52.63291242855913,13.56308071469531,10143
21690,Tilia (Linde),2010,17.29458833993296,52.619762963861106,13.558475961778218,10143
21691,Quercus (Eiche),1996,29.432040596310916,52.66527631296623,13.624508710415295,10143
21692,Quercus (Eiche),1990,37.118661472768196,52.63477507217009,13.576089656343425,10143
21693,Quercus (Eiche),1983,38.703191202863174,52.64160629874513,13.598408728134281,10143
21694,Acer (Ahorn),1958,49.85830845079342,52.6405543855404,13.605681894979769,10143
21695,Platanus,2009,23.49515619076148,52.64575923283291,13.57400690368682,10143
21696,Betula,1967,43.38184689092543,52.662898032701946,13.580401966119547,10143
21697,Tilia (Linde),1997,32.85676418287656,52.64253393169979,13.561877011020652,10143
21698,Tilia (Linde),1999,31.267673903453215,52.611322364280525,13.626812143877642,10143
21699,Betula,1998,25.83307045984865,52.62424019378226,13.639435674341618,10143
21700,Tilia (Linde),1971,42.900036128479655,52.611433693185624,13.645911347757886,10143
21701,Betula,2003,25.105233436798,52.643543532412956,13.586038070822884,10143
21702,Betula,1969,38.685643412923866,52.66423890011655,13.56895135584537,10143
21703,Fraxinus,2002,31.35026218719065,52.61886850316876,13.551842736519012,10143
21704,Quercus (Eiche),1970,48.39886447869227,52.621465986100226,13.544624590570487,10143
21705,Acer (Ahorn),1977,35.94701818104989,52.622314682662335,13.608662954188702,10143
21706,Tilia (Linde),2020,12.70020588890833,52.61120266788814,13.553878181777664,10143
21707,Platanus,2011,19.546893537609954,52.62868916366864,13.568429128466258,10143
21708,Fraxinus,1976,35.906611122471105,52.61508775333941,13.631406528958422,10143
21709,Tilia (Linde),2012,23.45334379438988,52.63582390927195,13.62857707385436,10143
21710,Acer (Ahorn),1993,27.879891963714005,52.644616640224584,13.578350298384695,10143
21711,Quercus (Eiche),1966,51.96134167867705,52.66952406982811,13.63728337040706,10143
21712,Tilia (Linde),2009,13.83907508932342,52.655852219418676,13.635352769363518,10143
21713,Tilia (Linde),2012,18.840494380014697,52.656227441753785,13.600722236453723,10143
21714,Tilia (Linde),1996,29.837969644255594,52.61277278029836,13.55095038335582,10143
21715,Quercus (Eiche),2025,7.965841681103962,52.63124240801663,13.582477944884426,10143
21716,Platanus,1992,28.140082081561573,52.65179811521342,13.612784218320712,10143
21717,Acer (Ahorn),2001,24.57267341559742,52.66137306811054,13.539617276654143,10143
21718,Tilia (Linde),1966,41.91774224962818,52.644413333527076,13.58473948954845,10143
21719,Platanus,1990,31.878619101762293,52.671601458497285,13.630429073537195,10143
21720,Fraxinus,1966,43.995881535952705,52.62720627821866,13.61078111376925,10143
21721,Platanus,2012,19.300343096308936,52.66273940819782,13.61577538233189,10143
21722,Betula,2003,18.86295152973783,52.60888737040246,13.571368061934978,10143
21723,Quercus (Eiche),2003,27.02400192988189,52.63213658646728,13.587522401952121,10143
21724,Betula,2015,16.01948262842916,52.64670757482037,13.621946646747352,10143
21725,Betula,1977,39.750520115581004,52.62127809645452,13.553707170883685,10143
21726,Quercus (Eiche),2004,26.856753116045127,52.6571045802937,13.605074681610379,10143
21727,Acer (Ahorn),1999,23.375565964233576,52.634314439198015,13.60527272362738,10143
21728,Acer (Ahorn),1994,32.91471930857678,52.67082899158439,13.614197278233078,10143
21729,Betula,2006,21.268046873810448,52.66618201591377,13.617430173470046,10143
21730,Fraxinus,1997,30.842736181687584,52.6551101562837,13.644304966806551,10143
21731,Acer (Ahorn),2018,10.324392747754395,52.61575206558072,13.62524217540102,10143
21732,Tilia (Linde),1989,30.838849236337644,52.63402988374622,13.632794745324555,10143
21733,Platanus,2020,7.506384851285884,52.62908057827871,13.593913763601497,10143
21734,Tilia (Linde),2017,17.31738774336203,52.66853211158981,13.558407371931317,10143
21735,Fraxinus,2001,30.17042899234421,52.65284055985147,13.645048683209408,10143
21736,Fraxinus,1975,37.23390279203503,52.63492462421411,13.548130922144164,10143
21737,Betula,2007,20.755802297811186,52.66444385953843,13.566170175154872,10143
21738,Tilia (Linde),2021,13.846225125097584,52.624332328894184,13.600987102393908,10143
21739,Fraxinus,2001,25.989077671300148,52.651761849538495,13.605317043153855,10143
21740,Quercus (Eiche),1991,38.378123797405706,52.647861655676586,13.60525570888969,10143
21741,Platanus,1993,32.25019793704303,52.617971155088455,13.560415608218555,10143
21742,Acer (Ahorn),2015,13.173467359800622,52.61041208052354,13.571971718995076,10143
21743,Acer (Ahorn),2018,9.078978794279617,52.672774065884674,13.557155927179885,10143
21744,Tilia (Linde),2015,17.43690669189236,52.65187768888304,13.541193708630644,10143
21745,Fraxinus,2009,16.42454314589025,52.619648106461916,13.582617597372948,10143
21746,Platanus,1999,30.74190083523273,52.63844603219119,13.604120378871906,10143
21747,Acer (Ahorn),2009,18.087454354391525,52.642327462704756,13.63472789074998,10143
21748,Tilia (Linde),1978,36.44241466943146,52.657995188229975,13.553564433684002,10143
21749,Acer (Ahorn),2012,18.59669486202848,52.662974981889555,13.647536051884723,10143
21750,Quercus (Eiche),2005,24.406036192361963,52.62647961198244,13.563149971044382,10143
21751,Tilia (Linde),1961,49.25712096124571,52.6377099701237,13.540809025767786,10143
21752,Acer (Ahorn),1972,38.248006473042835,52.660207058530816,13.577631573064453,10143
21753,Acer (Ahorn),2001,24.85414668662298,52.62589455047255,13.542002945812929,10143
21754,Acer (Ahorn),2023,7.275932691017327,52.63277729882866,13.54957597075846,10143
21755,Acer (Ahorn),2005,18.294208437431816,52.635185342092015,13.58056208077502,10143
21756,Tilia (Linde),1973,38.039203421593925,52.640271090432385,13.636741604270313,10143
21757,Acer (Ahorn),1982,31.373893629023218,52.622008841542396,13.606920632801257,10143
21758,Acer (Ahorn),1994,26.617029827658506,52.66099719351998,13.561420413914929,10143
21759,Acer (Ahorn),2005,25.01218151183621,52.66973347390038,13.544602184176268,10143
21760,Quercus (Eiche),1991,34.24331694123551,52.60983930969876,13.644406823317713,10143
21761,Acer (Ahorn),1978,34.977363998683614,52.60848650675695,13.564363234028965,10143
21762,Betula,1981,28.836408798326527,52.661449599001685,13.582338051251659,10143
21763,Platanus,1956,47.03909379831284,52.63651803288494,13.560664581035848,10143
21764,Tilia (Linde),1970,47.0856955487446,52.61791209421961,13.551647302114544,10143
21765,Platanus,1978,38.61998644134351,52.63373357036387,13.565015741291527,10143
21766,Betula,1969,35.874875276261804,52.61535105426825,13.548998866352063,10143
21767,Tilia (Linde),2011,18.876122809408688,52.65370948596186,13.552682730794645,10143
21768,Acer (Ahorn),1985,31.67576924053245,52.665831443239924,13.598092163338404,10143
21769,Fraxinus,2016,23.455706927772088,52.66877201917694,13.60683610480692,10143
21770,Tilia (Linde),2003,24.175834143243982,52.66312318992946,13.60685151791937,10143
21771,Betula,2012,14.536463669192273,52.65292156397579,13.58757714056281,10143
21772,Betula,1991,29.07241053983058,52.6093997591837,13.641791435622423,10143
21773,Betula,1972,35.27707025075085,52.63064508643217,13.538929530568923,10143
21774,Fraxinus,1997,23.524068520798842,52.6212588809537,13.611970832577802,10143
21775,Quercus (Eiche),2022,12.342199344818404,52.643967520285436,13.596612589397175,10143
21776,Quercus (Eiche),1969,46.196668150741665,52.63854573569204,13.582122295982222,10143
21777,Betula,2009,17.36144918264559,52.670864328007994,13.592832196511509,10143
21778,Platanus,1998,32.393295451230124,52.64563527457591,13.620842467653956,10143
21779,Tilia (Linde),2020,14.977826213625203,52.673689118456096,13.621598182422648,10143
21780,Quercus (Eiche),2000,26.08477893320055,52.670515119917226,13.575788551073657,10143
21781,Platanus,2017,16.4806156167522,52.623456906271244,13.641141306352623,10143
21782,Acer (Ahorn),2009,18.907560707341357,52.659052182561126,13.645585507537978,10143
21783,Betula,1966,35.42418501969245,52.63151589875771,13.603312641463225,10143
21784,Acer (Ahorn),2015,11.852419891319219,52.64945550790238,13.637367277870872,10143
21785,Platanus,2006,20.90562528195523,52.64574020692772,13.613677670152644,10143
21786,Betula,1987,32.23670732068962,52.64037758088844,13.648749004089838,10143
21787,Platanus,1990,24.222278014452968,52.61701260021203,13.571818570741726,10143
21788,Fraxinus,2013,14.051126307625768,52.62622468442085,13.593195788985659,10143
21789,Tilia (Linde),2016,18.22605468521352,52.66073750446252,13.552634051964402,10143
21790,Betula,2018,8.302652108279618,52.667173707507125,13.639247072160485,10143
21791,Acer (Ahorn),1997,27.136488898290825,52.619403632338496,13.598759313563423,10143
21792,Fraxinus,1959,45.57585041263443,52.641807812736616,13.566789105010539,10143
21793,Betula,2006,16.4843969195693,52.63178356235804,13.542883753013355,10143
21794,Quercus (Eiche),1973,41.076786607395675,52.67339389247702,13.614206774551924,10143
21795,Platanus,1987,34.179621989237496,52.63015289175539,13.536704246827318,10143
21796,Platanus,2000,27.660532535771523,52.67276176595396,13.62959231516832,10143
21797,Fraxinus,1972,38.72520622411788,52.62418422999502,13.541252176053503,10143
21798,Acer (Ahorn),1996,28.09712827874611,52.66686312599542,13.549811886111543,10143
21799,Platanus,1983,42.60068518355369,52.66236677002263,13.613634351982295,10143
21800,Acer (Ahorn),2015,20.148603832843225,52.668268152227505,13.565996881783517,10143
21801,Quercus (Eiche),2005,23.816409062386775,52.64721465009906,13.616509477832244,10143
21802,Platanus,1965,45.10644967779869,52.63406284700997,13.564479451459725,10143
21803,Platanus,2021,10.55807637245119,52.63952427025783,13.587660659011341,10143
21804,Betula,1990,28.446634870284804,52.66602871888754,13.575332408498767,10143
21805,Acer (Ahorn),1965,41.647987555642636,52.61059388669555,13.552723189101648,10143
21806,Quercus (Eiche),2005,26.93693531630176,52.66339988721615,13.644970414171187,10143
21807,Acer (Ahorn),2019,12.842206554670582,52.64395732129265,13.634793623342363,10143
21808,Platanus,1991,31.89893450237873,52.6746017997783,13.628724605456354,10143
21809,Platanus,1973,40.014353783320914,52.667253204820064,13.621377460856726,10143
21810,Fraxinus,2015,23.700021920225772,52.62005222463861,13.596064884319032,10143
21811,Tilia (Linde),1966,46.3358287005269,52.626607489375175,13.553117321302018,10143
21812,Quercus (Eiche),2000,30.608898774201567,52.67190612003693,13.636691171371009,10143
21813,Acer (Ahorn),2021,4.0,52.648408140582575,13.63641803157117,10143
21814,Tilia (Linde),1970,42.57445868625612,52.6628812921299,13.573218010605082,10143
21815,Tilia (Linde),2002,19.355389640656867,52.63323368627856,13.641780256509843,10143
21816,Platanus,2010,18.908581499882843,52.63802887793227,13.641028956375267,10143
21817,Tilia (Linde),2012,15.671424593650013,52.669709321054455,13.620051153041896,10143
21818,Acer (Ahorn),2020,7.6642431147464904,52.66615889189213,13.581748856732197,10143
21819,Fraxinus,2012,20.68885698377644,52.64436628261911,13.583099121606228,10143
21820,Betula,1981,34.025657821237324,52.66721998633009,13.629419373061532,10143
21821,Acer (Ahorn),2006,18.293209749863102,52.67240211773524,13.636735782841116,10143
21822,Fraxinus,2015,20.983403727161967,52.67441616469617,13.625717850416656,10143
21823,Tilia (Linde),2008,16.493849737881778,52.65157992549594,13.625515211502353,10143
21824,Acer (Ahorn),1989,34.88556798005939,52.6556221974021,13.6202711709541,10143
21825,Tilia (Linde),1993,33.141167125589156,52.61108090466443,13.536707877108315,10143
21826,Quercus (Eiche),2000,29.590954802804962,52.639943221686885,13.560413946935913,10143
21827,Quercus (Eiche),1996,32.3049730908873,52.65407976815208,13.624115799180863,10143
21828,Betula,1980,39.62296212697711,52.66333612707415,13.564456018680827,10143
21829,Platanus,1972,41.16762905960949,52.66963893701575,13.630394075563109,10143
21830,Quercus (Eiche),2014,20.167049477851414,52.64435981574699,13.58602569753065,10143
21831,Quercus (Eiche),1993,27.447741457432805,52.67443371033965,13.6307795289395,10143
21832,Fraxinus,2006,26.389507735433977,52.67338323797745,13.584850539638168,10143
21833,Betula,1996,21.861836556599695,52.61060820444529,13.638985682985338,10143
21834,Acer (Ahorn),1982,43.65324590880734,52.621991242843,13.55885041708505,10143
21835,Tilia (Linde),2012,20.341319912827238,52.6412996751521,13.539903751944962,10143
21836,Fraxinus,1980,36.95895688654509,52.62418071825309,13.54498804409019,10143
21837,Acer (Ahorn),1972,41.21166722188625,52.64779521950044,13.568182470958808,10143
21838,Acer (Ahorn),2014,20.21349356825028,52.61195861523414,13.64411471050238,10143
21839,Tilia (Linde),1982,37.86943371922739,52.670129247578565,13.599768997582764,10143
21840,Fraxinus,1990,34.76211362170016,52.625296496457466,13.647379613257016,10143
21841,Quercus (Eiche),2002,26.15945996460171,52.62314240413169,13.565577685697525,10143
21842,Tilia (Linde),2015,15.078336367880507,52.642732700180815,13.557093402695273,10143
21843,Quercus (Eiche),2009,18.725735678335916,52.6404659116895,13.56635946690034,10143
21844,Acer (Ahorn),1965,39.69186843745079,52.664415053379884,13.551480853605609,10143
21845,Betula,1969,38.75581862803601,52.66044253840721,13.565032689036006,10143
21846,Tilia (Linde),2013,16.03667752328682,52.63984725870223,13.548054298552236,10143
21847,Betula,2002,24.690418196253404,52.61232926797842,13.63292594914266,10143
21848,Acer (Ahorn),1998,29.497577538991973,52.65091149329635,13.585924583873421,10143
21849,Acer (Ahorn),2000,20.679095691260695,52.650047407144086,13.62345641631684,10143
21850,Tilia (Linde),1990,35.917080549187254,52.628744846077396,13.575980478015897,10143
21851,Quercus (Eiche),1971,49.21765892138602,52.61791548285974,13.624689365306208,10143
21852,Acer (Ahorn),1986,33.85586060640882,52.62582555409212,13.547026196223337,10143
21853,Betula,1982,33.84792227417008,52.65390362824716,13.615643109161589,10143
21854,Acer (Ahorn),1986,32.21028081105285,52.62369323881404,13.59932667795539,10143
21855,Acer (Ahorn),1978,36.56801810004394,52.64696022423008,13.566864425239219,10143
21856,Platanus,1999,33.24558644169303,52.67072032721628,13.543906835823263,10143
21857,Acer (Ahorn),1996,25.970902091417596,52.61218395634566,13.641416004102227,10143
21858,Fraxinus,1994,25.195666330759163,52.635381529957286,13.640069637458959,10143
21859,Tilia (Linde),1972,48.55215369342484,52.64161433141997,13.591976100449338,10143
21860,Platanus,1990,35.24875919047701,52.67356754553767,13.615596465731997,10143
21861,Tilia (Linde),1981,42.16861077838704,52.6439625613587,13.597607887864523,10143
21862,Betula,1998,24.906859375790816,52.65148767807859,13.6422140620544,10143
21863,Tilia (Linde),1976,41.05478990621265,52.671584419731396,13.554965013273236,10143
21864,Quercus (Eiche),1957,56.618500856457615,52.672668505196675,13.547231537057273,10143
21865,Tilia (Linde),1989,41.58488063143924,52.620501130101985,13.633462090546262,10143
21866,Betula,2010,14.114768829328522,52.64578689605143,13.551041887338522,10143
21867,Tilia (Linde),2000,22.16103976328884,52.63950984025296,13.641882806077776,10143
21868,Tilia (Linde),2006,22.440342139243402,52.619363458067866,13.612129143012629,10143
21869,Fraxinus,1970,46.23111906881441,52.6345305848347,13.542101444332035,10143
21870,Quercus (Eiche),1981,38.521578592896766,52.61027419752421,13.55381651617087,10143
21871,Platanus,2003,22.564755454774364,52.63596611035929,13.537721762775776,10143
21872,Betula,1988,24.958645669475736,52.6541810312386,13.578595405243986,10143
21873,Quercus (Eiche),1958,58.58645390633095,52.64928473253246,13.608582968457908,10143
21874,Quercus (Eiche),2006,27.093766900109383,52.62175135482711,13.606430193916598,10143
21875,Quercus (Eiche),1980,39.84575894563305,52.60878036407961,13.63063396746288,10143
21876,Platanus,1967,49.55949855255553,52.61740208418865,13.57297783249532,10143
21877,Tilia (Linde),1994,29.045604130542692,52.64117119068113,13.619848213422808,10143
21878,Fraxinus,2020,7.959622879578243,52.62136086935006,13.557198174484261,10143
21879,Quercus (Eiche),2000,33.78912085509252,52.62282552946145,13.584804760258528,10143
21880,Quercus (Eiche),2019,11.207166773027636,52.66736907794236,13.566074866077527,10143
21881,Quercus (Eiche),2011,15.531220178518035,52.61781404000793,13.578008249674424,10143
21882,Platanus,1970,43.45522855786204,52.66857268697015,13.575773859890443,10143
21883,Tilia (Linde),1969,45.727905357415324,52.64002945540964,13.574514250949106,10143
21884,Acer (Ahorn),1998,29.286898573618597,52.61237190630549,13.548680738189612,10143
21885,Quercus (Eiche),1995,33.227122762908955,52.60970074907918,13.582189556856713,10143
21886,Tilia (Linde),1995,33.08050273561405,52.61015420246728,13.642159284915413,10143
21887,Fraxinus,1986,35.93371166073968,52.6311018987496,13.591173273855,10143
21888,Fraxinus,2009,19.809837049798414,52.63906245457694,13.544495794833177,10143
21889,Tilia (Linde),1998,23.697997091521145,52.651919174695074,13.563051083586023,10143
21890,Quercus (Eiche),1976,44.5823775141189,52.659655045611856,13.538026796831428,10143
21891,Quercus (Eiche),1993,32.721620166803724,52.64985764268683,13.552412515935456,10143
21892,Quercus (Eiche),1992,37.62639470381829,52.649799324541604,13.645179805966093,10143
21893,Betula,1981,28.186311765373016,52.6390184519518,13.596755628832277,10143
21894,Tilia (Linde),2013,20.91943065740957,52.63736818094452,13.596901851868019,10143
21895,Acer (Ahorn),2003,17.224021380451205,52.65204612556084,13.601262614569382,10143
21896,Tilia (Linde),2008,26.709725974340365,52.67397825266317,13.548340830411705,10143
21897,Quercus (Eiche),1999,30.575285700697325,52.65571862412243,13.61740482212996,10143
21898,Tilia (Linde),1992,29.52350663997969,52.62509444533889,13.589096301786203,10143
21899,Quercus (Eiche),2010,22.69520725804941,52.644108590623304,13.542991671554178,10143
21900,Acer (Ahorn),2006,25.3950991186352,52.61189786124028,13.553558678163443,10143
21901,Acer (Ahorn),2007,23.403466766674637,52.670482312478946,13.641810832971236,10143
21902,Acer (Ahorn),1992,28.455647149795052,52.634579168724684,13.600436658972834,10143
21903,Platanus,1998,33.637830807375195,52.629238546402334,13.578103742517664,10143
21904,Betula,1964,41.029650320965246,52.6250195390164,13.594167436322047,10143
21905,Fraxinus,1967,45.19944769011902,52.65918889927363,13.571898774945492,10143
21906,Platanus,2018,12.289286482454798,52.662577329118996,13.628209105686171,10143
21907,Quercus (Eiche),1973,46.09886944535124,52.67048809542782,13.545481327833993,10143
21908,Betula,2020,16.95516097420939,52.63747638076301,13.543529975540814,10143
21909,Tilia (Linde),2002,23.539730000338373,52.609420063241,13.5373854337827,10143
21910,Quercus (Eiche),1963,48.98981720821244,52.652307644590174,13.582770333955798,10143
21911,Tilia (Linde),2010,17.031438414413383,52.610388954999245,13.641218106800213,10143
21912,Platanus,2000,29.491654874694806,52.64968704913739,13.55688119198788,10143
21913,Tilia (Linde),1995,28.93818206775542,52.664459976426144,13.642160789244702,10143
21914,Fraxinus,1980,31.096112851772688,52.6304040136337,13.560109065951133,10143
21915,Tilia (Linde),2013,20.020640823430575,52.62794674537093,13.59522951575865,10143
21916,Betula,1961,40.5290211898582,52.623106369496774,13.536702548993677,10143
21917,Quercus (Eiche),2005,29.256372594961352,52.65105730004799,13.624505961862848,10143
21918,Quercus (Eiche),1963,50.268110434151616,52.60962195669202,13.642463132211477,10143
21919,Tilia (Linde),1968,43.898610325425516,52.61430119118684,13.647392995080791,10143
21920,Tilia (Linde),2017,18.98366017495566,52.62442324960513,13.541104483647288,10143
21921,Betula,1985,33.03342579049764,52.6194805581819,13.538567086243171,10143
21922,Fraxinus,1971,43.78336396377458,52.652025578297156,13.567845071441269,10143
21923,Quercus (Eiche),1997,32.38859066859626,52.67034552893309,13.589786118954638,10143
21924,Betula,1991,30.536672468303493,52.645463226915986,13.562597820805916,10143
21925,Quercus (Eiche),1992,40.86530003383574,52.65871625245133,13.605973475667092,10143
21926,Fraxinus,2013,13.12664950405349,52.66797582815623,13.586473102845853,10143
21927,Acer (Ahorn),2024,10.401005330122988,52.620028473050986,13.538386108730345,10143
21928,Quercus (Eiche),1960,55.22178845063582,52.670795031807906,13.615170733302005,10143
21929,Quercus (Eiche),2013,24.06896409991001,52.66949377129481,13.632194780393512,10143
